Sec,Ah,V,A,S,D,Deg,RPM,HW,Nm,ThI,ThO,Acc,Lim
885,0.0000,11,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
887,0.0000,15,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
889,0.0000,16,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
891,0.0000,20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
893,0.0000,14,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
895,0.0000,20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
897,0.0000,17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
899,0.0000,16,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
901,0.0000,20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
903,0.0000,17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
905,0.0000,19,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
907,0.0000,11,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
909,0.0000,18,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
911,0.0000,18,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
913,0.0000,19,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
915,0.0000,22,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
917,0.0000,11,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
919,0.0000,21,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
921,0.0000,18,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
923,0.0000,21,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
925,0.0000,20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
927,0.0000,13,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
929,0.0000,22,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
