29.11,16.0,65.77,0.0,0.0,0.0
29.31,14.0,66.77,0.0,0.0,0.0
29.53,12.0,67.77,0.0,0.0,0.0
29.73,8.0,59.77,0.0,0.0,0.0
29.94,5.0,60.77,0.0,0.0,0.0
30.15,6.0,68.77,0.0,0.0,0.0
30.36,19.0,62.77,0.0,0.0,0.0
30.56,10.0,67.77,0.0,0.0,0.0
30.76,16.0,68.77,0.0,0.0,0.0
30.98,7.0,63.77,0.0,0.0,0.0
31.2,20.0,66.77,0.0,0.0,0.0
31.4,21.0,62.77,0.0,0.0,0.0
31.61,13.0,60.77,0.0,0.0,0.0
31.81,8.0,67.77,0.0,0.0,0.0
32.01,10.0,60.77,0.0,0.0,0.0
32.22,10.0,58.77,0.0,0.0,0.0
32.44,10.0,60.77,0.0,0.0,0.0
32.64,16.0,58.77,0.0,0.0,0.0
32.85,20.0,58.77,0.0,0.0,0.0
33.06,7.0,60.77,0.0,0.0,0.0
33.27,10.0,58.77,0.0,0.0,0.0
33.47,9.0,62.77,0.0,0.0,0.0
33.68,6.0,62.77,0.0,0.0,0.0
33.9,20.0,64.77,0.0,0.0,0.0
34.1,14.0,68.77,0.0,0.0,0.0
34.31,11.0,61.77,0.0,0.0,0.0
34.51,17.0,62.77,0.0,0.0,0.0
34.71,12.0,62.77,0.0,0.0,0.0
34.92,15.0,66.77,0.0,0.0,0.0
35.14,19.0,58.77,0.0,0.0,0.0
35.34,13.0,59.77,0.0,0.0,0.0
35.54,11.0,58.77,0.0,0.0,0.0
35.76,14.0,64.77,0.0,0.0,0.0
35.97,13.0,65.77,0.0,0.0,0.0
36.18,20.0,59.77,0.0,0.0,0.0
36.38,18.0,66.77,0.0,0.0,0.0
36.59,21.0,64.77,0.0,0.0,0.0
36.79,7.0,64.77,0.0,0.0,0.0
37.0,14.0,58.77,0.0,0.0,0.0
37.21,19.0,65.77,0.0,0.0,0.0
37.42,7.0,65.77,0.0,0.0,0.0
37.62,17.0,65.77,0.0,0.0,0.0
37.84,16.0,58.77,0.0,0.0,0.0
38.05,9.0,62.77,0.0,0.0,0.0
38.26,10.0,61.77,0.0,0.0,0.0
38.46,11.0,58.77,0.0,0.0,0.0
38.67,11.0,60.77,0.0,0.0,0.0
38.87,16.0,58.77,0.0,0.0,0.0
39.07,12.0,63.77,0.0,0.0,0.0
39.28,9.0,61.77,0.0,0.0,0.0
39.5,15.0,59.77,0.0,0.0,0.0
39.7,8.0,58.77,0.0,0.0,0.0
39.9,11.0,68.77,0.0,0.0,0.0
40.11,7.0,60.77,0.0,0.0,0.0
40.32,13.0,68.77,0.0,0.0,0.0
40.53,18.0,58.77,0.0,0.0,0.0
40.74,8.0,65.77,0.0,0.0,0.0
40.95,11.0,60.77,0.0,0.0,0.0
41.15,9.0,60.77,0.0,0.0,0.0
41.36,11.0,65.77,0.0,0.0,0.0
41.56,5.0,59.77,0.0,0.0,0.0
41.78,5.0,64.77,0.0,0.0,0.0
41.99,18.0,61.77,0.0,0.0,0.0
42.19,10.0,62.77,0.0,0.0,0.0
42.39,21.0,60.77,0.0,0.0,0.0
42.6,12.0,68.77,0.0,0.0,0.0
42.8,9.0,67.77,0.0,0.0,0.0
43.0,19.0,63.77,0.0,0.0,0.0
43.21,20.0,68.77,0.0,0.0,0.0
43.41,17.0,59.77,0.0,0.0,0.0
43.61,19.0,59.77,0.0,0.0,0.0
43.82,17.0,58.77,0.0,0.0,0.0
44.04,15.0,66.77,0.0,0.0,0.0
44.25,18.0,67.77,0.0,0.0,0.0
44.46,7.0,63.77,0.0,0.0,0.0
44.66,20.0,63.77,0.0,0.0,0.0
44.87,11.0,63.77,0.0,0.0,0.0
45.07,6.0,66.77,0.0,0.0,0.0
45.27,19.0,66.77,0.0,0.0,0.0
45.48,16.0,60.77,0.0,0.0,0.0
45.68,5.0,66.77,0.0,0.0,0.0
45.88,14.0,60.77,0.0,0.0,0.0
46.09,20.0,60.77,0.0,0.0,0.0
46.29,21.0,66.77,0.0,0.0,0.0
46.5,15.0,66.77,0.0,0.0,0.0
46.7,7.0,62.77,0.0,0.0,0.0
46.91,14.0,66.77,0.0,0.0,0.0
47.11,14.0,66.77,0.0,0.0,0.0
47.31,13.0,68.77,0.0,0.0,0.0
47.53,14.0,59.77,0.0,0.0,0.0
47.75,16.0,63.77,0.0,0.0,0.0
47.95,11.0,64.77,0.0,0.0,0.0
48.16,12.0,58.77,0.0,0.0,0.0
48.36,20.0,67.77,0.0,0.0,0.0
48.57,14.0,61.77,0.0,0.0,0.0
48.77,11.0,58.77,0.0,0.0,0.0
48.97,21.0,59.77,0.0,0.0,0.0
49.18,9.0,62.77,0.0,0.0,0.0
49.39,11.0,68.77,0.0,0.0,0.0
49.59,10.0,59.77,0.0,0.0,0.0
49.79,14.0,67.77,0.0,0.0,0.0
50.0,5.0,63.77,0.0,0.0,0.0
50.22,15.0,64.77,0.0,0.0,0.0
50.42,17.0,67.77,0.0,0.0,0.0
50.62,9.0,63.77,0.0,0.0,0.0
50.84,12.0,63.77,0.0,0.0,0.0
51.05,13.0,68.77,0.0,0.0,0.0
51.25,19.0,58.77,0.0,0.0,0.0
51.46,12.0,68.77,0.0,0.0,0.0
51.66,17.0,62.77,0.0,0.0,0.0
51.86,18.0,58.77,0.0,0.0,0.0
52.07,8.0,65.77,0.0,0.0,0.0
52.27,17.0,60.77,0.0,0.0,0.0
52.49,15.0,59.77,0.0,0.0,0.0
52.71,6.0,65.77,0.0,0.0,0.0
52.91,14.0,61.77,0.0,0.0,0.0
53.12,16.0,62.77,0.0,0.0,0.0
53.32,9.0,68.77,0.0,0.0,0.0
53.52,7.0,64.77,0.0,0.0,0.0
53.72,7.0,64.77,0.0,0.0,0.0
53.93,5.0,62.77,0.0,0.0,0.0
54.13,16.0,64.77,0.0,0.0,0.0
54.34,19.0,63.77,0.0,0.0,0.0
54.54,19.0,61.77,0.0,0.0,0.0
54.74,6.0,61.77,0.0,0.0,0.0
54.95,20.0,61.77,0.0,0.0,0.0
55.15,12.0,63.77,0.0,0.0,0.0
55.35,11.0,63.77,0.0,0.0,0.0
55.55,11.0,66.77,0.0,0.0,0.0
55.76,6.0,60.77,0.0,0.0,0.0
55.96,18.0,59.77,0.0,0.0,0.0
56.18,7.0,63.77,0.0,0.0,0.0
56.4,7.0,68.77,0.0,0.0,0.0
56.6,6.0,60.77,0.0,0.0,0.0
56.8,15.0,58.77,0.0,0.0,0.0
57.01,17.0,58.77,0.0,0.0,0.0
57.21,21.0,65.77,0.0,0.0,0.0
57.42,16.0,64.77,0.0,0.0,0.0
57.62,5.0,59.77,0.0,0.0,0.0
57.82,13.0,64.77,0.0,0.0,0.0
58.02,15.0,62.77,0.0,0.0,0.0
58.23,7.0,58.77,0.0,0.0,0.0
58.43,11.0,67.77,0.0,0.0,0.0
58.64,12.0,59.77,0.0,0.0,0.0
58.84,12.0,59.77,0.0,0.0,0.0
59.05,14.0,63.77,0.0,0.0,0.0
59.25,19.0,58.77,0.0,0.0,0.0
59.45,8.0,62.77,0.0,0.0,0.0
59.67,8.0,59.77,0.0,0.0,0.0
59.87,10.0,58.77,0.0,0.0,0.0
60.08,7.0,58.77,0.0,0.0,0.0
60.28,17.0,59.77,0.0,0.0,0.0
60.48,5.0,59.77,0.0,0.0,0.0
60.7,14.0,61.77,0.0,0.0,0.0
60.91,20.0,61.77,0.0,0.0,0.0
61.11,10.0,66.77,0.0,0.0,0.0
61.32,18.0,63.77,0.0,0.0,0.0
61.52,6.0,63.77,0.0,0.0,0.0
61.73,18.0,63.77,0.0,0.0,0.0
61.93,12.0,66.77,0.0,0.0,0.0
62.14,17.0,58.77,0.0,0.0,0.0
62.34,15.0,60.77,0.0,0.0,0.0
62.54,14.0,64.77,0.0,0.0,0.0
62.75,14.0,61.77,0.0,0.0,0.0
62.95,5.0,66.77,0.0,0.0,0.0
63.17,21.0,63.77,0.0,0.0,0.0
63.37,19.0,59.77,0.0,0.0,0.0
63.58,18.0,64.77,0.0,0.0,0.0
63.79,13.0,64.77,0.0,0.0,0.0
63.99,21.0,61.77,0.0,0.0,0.0
64.2,18.0,65.77,0.0,0.0,0.0
64.4,20.0,67.77,0.0,0.0,0.0
64.6,13.0,68.77,0.0,0.0,0.0
64.8,20.0,59.77,0.0,0.0,0.0
65.01,18.0,64.77,0.0,0.0,0.0
65.21,7.0,67.77,0.0,0.0,0.0
65.42,20.0,66.77,0.0,0.0,0.0
65.62,12.0,64.77,0.0,0.0,0.0
65.83,8.0,65.77,0.0,0.0,0.0
66.03,9.0,60.77,0.0,0.0,0.0
66.25,15.0,66.77,0.0,0.0,0.0
66.46,18.0,61.77,0.0,0.0,0.0
66.66,10.0,64.77,0.0,0.0,0.0
66.86,12.0,65.77,0.0,0.0,0.0
67.07,16.0,63.77,0.0,0.0,0.0
67.29,13.0,66.77,0.0,0.0,0.0
67.49,16.0,68.77,0.0,0.0,0.0
67.7,8.0,59.77,0.0,0.0,0.0
67.9,13.0,67.77,0.0,0.0,0.0
68.1,14.0,62.77,0.0,0.0,0.0
68.32,11.0,61.77,0.0,0.0,0.0
68.53,21.0,65.77,0.0,0.0,0.0
68.73,17.0,64.77,0.0,0.0,0.0
68.94,14.0,65.77,0.0,0.0,0.0
69.16,9.0,59.77,0.0,0.0,0.0
69.36,7.0,60.77,0.0,0.0,0.0
69.57,15.0,58.77,0.0,0.0,0.0
69.78,19.0,58.77,0.0,0.0,0.0
69.98,13.0,63.77,0.0,0.0,0.0
70.18,5.0,66.77,0.0,0.0,0.0
70.39,20.0,59.77,0.0,0.0,0.0
70.59,21.0,61.77,0.0,0.0,0.0
70.79,19.0,58.77,0.0,0.0,0.0
71.01,12.0,63.77,0.0,0.0,0.0
71.22,8.0,67.77,0.0,0.0,0.0
71.42,16.0,61.77,0.0,0.0,0.0
71.62,11.0,60.77,0.0,0.0,0.0
71.83,13.0,59.77,0.0,0.0,0.0
72.03,20.0,59.77,0.0,0.0,0.0
72.25,17.0,61.77,0.0,0.0,0.0
72.47,5.0,67.77,0.0,0.0,0.0
72.67,8.0,58.77,0.0,0.0,0.0
72.87,9.0,65.77,0.0,0.0,0.0
73.09,11.0,68.77,0.0,0.0,0.0
73.29,19.0,63.77,0.0,0.0,0.0
73.5,5.0,67.77,0.0,0.0,0.0
73.7,14.0,62.77,0.0,0.0,0.0
73.9,10.0,67.77,0.0,0.0,0.0
74.11,21.0,64.77,0.0,0.0,0.0
74.31,14.0,67.77,0.0,0.0,0.0
74.51,9.0,66.77,0.0,0.0,0.0
74.73,18.0,59.77,0.0,0.0,0.0
74.93,10.0,68.77,0.0,0.0,0.0
75.14,5.0,61.77,0.0,0.0,0.0
75.34,8.0,65.77,0.0,0.0,0.0
75.55,13.0,65.77,0.0,0.0,0.0
75.75,9.0,68.77,0.0,0.0,0.0
75.95,8.0,58.77,0.0,0.0,0.0
76.16,19.0,60.77,0.0,0.0,0.0
76.36,13.0,67.77,0.0,0.0,0.0
76.57,21.0,68.77,0.0,0.0,0.0
76.77,17.0,64.77,0.0,0.0,0.0
76.97,12.0,59.77,0.0,0.0,0.0
77.18,9.0,68.77,0.0,0.0,0.0
77.4,21.0,60.77,0.0,0.0,0.0
77.6,20.0,59.77,0.0,0.0,0.0
77.8,20.0,68.77,0.0,0.0,0.0
78.02,21.0,62.77,0.0,0.0,0.0
78.22,13.0,64.77,0.0,0.0,0.0
78.44,9.0,59.77,0.0,0.0,0.0
78.64,19.0,58.77,0.0,0.0,0.0
78.85,20.0,68.77,0.0,0.0,0.0
79.05,17.0,63.77,0.0,0.0,0.0
79.25,18.0,58.77,0.0,0.0,0.0
79.47,15.0,64.77,0.0,0.0,0.0
79.67,11.0,59.77,0.0,0.0,0.0
79.88,16.0,61.77,0.0,0.0,0.0
80.08,14.0,61.77,0.0,0.0,0.0
80.29,16.0,60.77,0.0,0.0,0.0
80.5,11.0,66.77,0.0,0.0,0.0
80.7,16.0,61.77,0.0,0.0,0.0
80.91,21.0,68.77,0.0,0.0,0.0
81.11,18.0,58.77,0.0,0.0,0.0
81.32,18.0,63.77,0.0,0.0,0.0
81.53,9.0,64.77,0.0,0.0,0.0
81.74,10.0,63.77,0.0,0.0,0.0
81.95,7.0,68.77,0.0,0.0,0.0
82.15,18.0,59.77,0.0,0.0,0.0
82.36,12.0,62.77,0.0,0.0,0.0
82.56,6.0,63.77,0.0,0.0,0.0
82.76,10.0,61.77,0.0,0.0,0.0
82.97,6.0,60.77,0.0,0.0,0.0
83.17,11.0,65.77,0.0,0.0,0.0
83.38,9.0,64.77,0.0,0.0,0.0
83.58,16.0,62.77,0.0,0.0,0.0
83.79,18.0,67.77,0.0,0.0,0.0
83.99,17.0,64.77,0.0,0.0,0.0
84.19,19.0,64.77,0.0,0.0,0.0
84.4,15.0,58.77,0.0,0.0,0.0
84.6,17.0,67.77,0.0,0.0,0.0
84.81,14.0,67.77,0.0,0.0,0.0
85.01,18.0,58.77,0.0,0.0,0.0
85.22,11.0,67.77,0.0,0.0,0.0
85.42,19.0,63.77,0.0,0.0,0.0
85.62,15.0,59.77,0.0,0.0,0.0
85.83,5.0,67.77,0.0,0.0,0.0
86.04,8.0,66.77,0.0,0.0,0.0
86.25,7.0,67.77,0.0,0.0,0.0
86.46,8.0,58.77,0.0,0.0,0.0
86.67,11.0,64.77,0.0,0.0,0.0
86.88,20.0,60.77,0.0,0.0,0.0
87.09,13.0,64.77,0.0,0.0,0.0
87.3,6.0,68.77,0.0,0.0,0.0
87.52,5.0,62.77,0.0,0.0,0.0
87.73,11.0,58.77,0.0,0.0,0.0
87.94,16.0,60.77,0.0,0.0,0.0
88.15,7.0,68.77,0.0,0.0,0.0
88.35,19.0,64.77,0.0,0.0,0.0
88.56,11.0,61.77,0.0,0.0,0.0
88.76,18.0,62.77,0.0,0.0,0.0
88.97,17.0,61.77,0.0,0.0,0.0
89.18,8.0,65.77,0.0,0.0,0.0
89.38,16.0,59.77,0.0,0.0,0.0
89.59,6.0,67.77,0.0,0.0,0.0
89.8,12.0,60.77,0.0,0.0,0.0
90.0,20.0,67.77,0.0,0.0,0.0
90.2,14.0,58.77,0.0,0.0,0.0
90.43,16.0,61.77,0.0,0.0,0.0
90.65,12.0,59.77,0.0,0.0,0.0
90.85,14.0,60.77,0.0,0.0,0.0
91.06,21.0,66.77,0.0,0.0,0.0
91.26,10.0,61.77,0.0,0.0,0.0
91.47,16.0,67.77,0.0,0.0,0.0
91.67,7.0,64.77,0.0,0.0,0.0
91.88,6.0,58.77,0.0,0.0,0.0
92.09,15.0,58.77,0.0,0.0,0.0
92.29,15.0,62.77,0.0,0.0,0.0
92.51,20.0,63.77,0.0,0.0,0.0
92.72,13.0,64.77,0.0,0.0,0.0
92.92,7.0,58.77,0.0,0.0,0.0
93.13,8.0,65.77,0.0,0.0,0.0
93.33,17.0,63.77,0.0,0.0,0.0
93.54,14.0,64.77,0.0,0.0,0.0
93.75,18.0,64.77,0.0,0.0,0.0
93.96,18.0,66.77,0.0,0.0,0.0
94.16,13.0,63.77,0.0,0.0,0.0
94.37,13.0,65.77,0.0,0.0,0.0
94.57,8.0,62.77,0.0,0.0,0.0
94.78,18.0,58.77,0.0,0.0,0.0
94.98,15.0,63.77,0.0,0.0,0.0
95.19,6.0,65.77,0.0,0.0,0.0
95.4,16.0,63.77,0.0,0.0,0.0
95.6,12.0,65.77,0.0,0.0,0.0
95.81,12.0,62.77,0.0,0.0,0.0
96.01,8.0,61.77,0.0,0.0,0.0
96.21,19.0,59.77,0.0,0.0,0.0
96.42,8.0,60.77,0.0,0.0,0.0
96.62,14.0,65.77,0.0,0.0,0.0
96.83,10.0,67.77,0.0,0.0,0.0
97.04,12.0,65.77,0.0,0.0,0.0
97.25,5.0,61.77,0.0,0.0,0.0
97.47,5.0,58.77,0.0,0.0,0.0
97.67,20.0,66.77,0.0,0.0,0.0
97.89,10.0,64.77,0.0,0.0,0.0
98.09,20.0,67.77,0.0,0.0,0.0
98.3,8.0,65.77,0.0,0.0,0.0
98.5,12.0,67.77,0.0,0.0,0.0
98.7,17.0,60.77,0.0,0.0,0.0
98.91,14.0,64.77,0.0,0.0,0.0
99.11,20.0,68.77,0.0,0.0,0.0
99.31,10.0,58.77,0.0,0.0,0.0
99.52,18.0,62.77,0.0,0.0,0.0
99.73,20.0,60.77,0.0,0.0,0.0
99.93,8.0,63.77,0.0,0.0,0.0
100.14,17.0,59.77,0.0,0.0,0.0
100.34,17.0,61.77,0.0,0.0,0.0
100.54,17.0,60.77,0.0,0.0,0.0
100.75,21.0,68.77,0.0,0.0,0.0
100.95,20.0,65.77,0.0,0.0,0.0
101.16,9.0,65.77,0.0,0.0,0.0
101.37,9.0,67.77,0.0,0.0,0.0
101.57,7.0,64.77,0.0,0.0,0.0
101.77,13.0,67.77,0.0,0.0,0.0
101.98,6.0,63.77,0.0,0.0,0.0
102.18,5.0,62.77,0.0,0.0,0.0
102.4,15.0,61.77,0.0,0.0,0.0
102.61,13.0,65.77,0.0,0.0,0.0
102.81,9.0,68.77,0.0,0.0,0.0
103.02,6.0,62.77,0.0,0.0,0.0
103.22,21.0,60.77,0.0,0.0,0.0
103.43,8.0,59.77,0.0,0.0,0.0
103.63,10.0,66.77,0.0,0.0,0.0
103.84,8.0,67.77,0.0,0.0,0.0
104.04,9.0,65.77,0.0,0.0,0.0
104.25,11.0,62.77,0.0,0.0,0.0
104.45,21.0,62.77,0.0,0.0,0.0
104.66,7.0,61.77,0.0,0.0,0.0
104.86,19.0,59.77,0.0,0.0,0.0
105.06,21.0,58.77,0.0,0.0,0.0
105.27,6.0,61.77,0.0,0.0,0.0
105.47,17.0,68.77,0.0,0.0,0.0
105.69,16.0,61.77,0.0,0.0,0.0
105.9,10.0,68.77,0.0,0.0,0.0
106.1,18.0,63.77,0.0,0.0,0.0
106.31,20.0,58.77,0.0,0.0,0.0
106.51,5.0,65.77,0.0,0.0,0.0
106.73,21.0,59.77,0.0,0.0,0.0
106.95,16.0,68.77,0.0,0.0,0.0
107.15,19.0,67.77,0.0,0.0,0.0
107.37,21.0,63.77,0.0,0.0,0.0
107.57,13.0,65.77,0.0,0.0,0.0
107.79,11.0,60.77,0.0,0.0,0.0
108.01,16.0,59.77,0.0,0.0,0.0
108.21,8.0,58.77,0.0,0.0,0.0
108.43,13.0,58.77,0.0,0.0,0.0
108.63,6.0,67.77,0.0,0.0,0.0
108.84,5.0,68.77,0.0,0.0,0.0
109.04,12.0,63.77,0.0,0.0,0.0
109.26,5.0,67.77,0.0,0.0,0.0
109.46,21.0,63.77,0.0,0.0,0.0
109.66,8.0,58.77,0.0,0.0,0.0
109.87,16.0,59.77,0.0,0.0,0.0
0.2,16.6,7.0,58.77,0.0,0.0,0.0
0.4,16.6,3.0,58.77,0.0,0.0,0.0
0.61,16.6,8.0,58.77,0.0,0.0,0.0
0.81,16.6,4.0,58.77,0.0,0.0,0.0
1.02,16.6,4.0,58.77,0.0,0.0,0.0
1.22,16.6,10.0,58.77,0.0,0.0,0.0
1.43,16.6,10.0,58.77,0.0,0.0,0.0
1.63,16.6,6.0,58.77,0.0,0.0,0.0
1.84,16.6,3.0,58.77,0.0,0.0,0.0
2.04,16.6,5.0,58.77,0.0,0.0,0.0
2.25,16.6,5.0,58.77,0.0,0.0,0.0
2.45,16.6,3.0,58.77,0.0,0.0,0.0
2.65,16.6,6.0,58.77,0.0,0.0,0.0
2.86,16.6,10.0,58.77,0.0,0.0,0.0
3.06,16.6,2.0,58.77,0.0,0.0,0.0
3.27,16.6,6.0,58.77,0.0,0.0,0.0
3.47,16.6,5.0,58.77,0.0,0.0,0.0
3.68,16.6,4.0,58.77,0.0,0.0,0.0
3.88,16.6,10.0,58.77,0.0,0.0,0.0
4.09,16.6,0.0,58.77,0.0,0.0,0.0
4.29,16.6,6.0,58.77,0.0,0.0,0.0
4.5,16.6,8.0,58.77,0.0,0.0,0.0
4.7,16.6,10.0,58.77,0.0,0.0,0.0
4.91,16.6,4.0,58.77,0.0,0.0,0.0
5.11,16.6,10.0,58.77,0.0,0.0,0.0
5.31,16.6,1.0,58.77,0.0,0.0,0.0
5.52,16.6,8.0,58.77,0.0,0.0,0.0
5.72,16.6,5.0,58.77,0.0,0.0,0.0
5.93,16.6,9.0,58.77,0.0,0.0,0.0
6.13,16.6,7.0,58.77,0.0,0.0,0.0
6.34,16.6,1.0,58.77,0.0,0.0,0.0
6.54,16.6,9.0,58.77,0.0,0.0,0.0
6.75,16.6,8.0,58.77,0.0,0.0,0.0
6.95,16.6,8.0,58.77,0.0,0.0,0.0
7.16,16.6,9.0,58.77,0.0,0.0,0.0
7.38,16.6,3.0,58.77,0.0,0.0,0.0
7.58,16.6,2.0,58.77,0.0,0.0,0.0
7.8,16.6,0.0,58.77,0.0,0.0,0.0
8.0,16.6,6.0,58.77,0.0,0.0,0.0
8.21,16.6,4.0,58.77,0.0,0.0,0.0
8.42,16.6,6.0,58.77,0.0,0.0,0.0
8.63,16.6,7.0,58.77,0.0,0.0,0.0
8.83,16.6,8.0,58.77,0.0,0.0,0.0
9.04,16.6,0.0,58.77,0.0,0.0,0.0
